0.67897,0.36325
0.63968,0.41181
0.68495,0.41572
0.68827,0.43698
0.62284,0.38834
0.64719,0.3733
0.65934,0.43088
0.64302,0.36551
0.65714,0.44139
0.65813,0.45291
0.64914,0.40158
0.66466,0.37697
0.68006,0.38604
0.60443,0.44407
0.64543,0.42322
0.63582,0.39617
0.65074,0.40685
0.6709,0.37741
0.63608,0.37588
0.68796,0.41443
0.64073,0.44207
0.65178,0.41486
0.67917,0.44627
0.62062,0.39864
0.6189,0.43175
0.62714,0.44261
0.65699,0.45602
0.65057,0.3989
0.61012,0.41083
0.65807,0.40263
0.69764,0.39546
0.64827,0.43523
0.67226,0.43272
0.69707,0.36953
0.61141,0.43666
0.63201,0.44019
0.65118,0.44064
0.66128,0.43041
0.61046,0.41697
0.6787,0.38372
0.60818,0.41438
0.6918,0.45436
0.638,0.44793
0.60702,0.37239
0.69615,0.4025
0.62899,0.44116
0.64267,0.43121
0.68295,0.3658
0.67602,0.38633
0.64487,0.44846
0.69552,0.37673
0.63884,0.40553
0.6776,0.43815
0.66483,0.3672
0.66684,0.41427
0.69252,0.39249
0.60435,0.44647
0.65576,0.43181
0.67422,0.40554
0.21107,0.72984
0.15829,0.73365
0.18133,0.74863
0.20361,0.70985
0.21541,0.76482
0.17774,0.74335
0.18327,0.70592
0.18901,0.74507
0.21657,0.77665
0.175,0.73198
0.2116,0.74762
0.16994,0.75145
0.17396,0.77547
0.1617,0.75233
0.18494,0.70627
0.22685,0.72251
0.19286,0.77278
0.17645,0.76976
0.18542,0.70531
0.22316,0.70853
0.22788,0.71858
0.16563,0.77207
0.23329,0.7804
0.20765,0.74985
0.1908,0.71077
0.22411,0.76396
0.16278,0.72802
0.15946,0.7517
0.18182,0.73988
0.16012,0.7403
0.21162,0.75864
0.17882,0.7323
0.16816,0.7388
0.22799,0.74291
0.21914,0.71104
0.1805,0.7131
0.17267,0.76554
0.15731,0.76169
0.22739,0.76835
0.22636,0.72038
0.18885,0.73138
0.20448,0.729
0.16692,0.74295
0.19889,0.77784
0.22357,0.73899
0.18825,0.76213
0.19797,0.70809
0.21588,0.76588
0.15903,0.76452
0.16427,0.71974
0.15857,0.7531
0.2168,0.71224
0.22541,0.73754
0.18308,0.77818
0.16274,0.75062
0.1806,0.74275
0.22751,0.70455
0.2259,0.78008
0.18681,0.76108
0.2116,0.77028
0.18896,0.75354
0.22066,0.70971
0.21198,0.75319
0.18292,0.73725
0.19897,0.7507
0.21932,0.72795
0.19004,0.76039
0.23168,0.7161
0.17238,0.75355
0.19718,0.73377
0.18465,0.76145
0.2233,0.72565
0.1648,0.75683
0.15946,0.70617
0.19601,0.76549
0.18028,0.77021
0.20135,0.73616
0.22333,0.76768
0.21307,0.77786
0.1752,0.74511
0.22566,0.75761
0.17933,0.73303
0.17484,0.73812
0.22366,0.72411
0.17757,0.75433
0.23289,0.73965
0.18203,0.75564
0.20234,0.7804
0.16006,0.73909
0.20877,0.70523
0.18417,0.71533
0.19441,0.71766
0.17101,0.7281
0.16434,0.75036
0.17124,0.71425
0.2175,0.75387
0.20079,0.75741
0.19422,0.78103
0.226,0.76785
0.22837,0.76208
0.15778,0.7324
0.23249,0.73561
0.22638,0.75731
0.22462,0.75864
0.19895,0.7643
0.18461,0.71163
0.16218,0.72979
0.20782,0.75133
0.1789,0.72102
0.16474,0.73818
0.21521,0.73511
0.62062,0.76228
0.70973,0.83693
0.64727,0.81954
0.66994,0.7948
0.64458,0.82605
0.68552,0.82967
0.67329,0.82924
0.65603,0.75945
0.66631,0.83771
0.67447,0.77743
0.64135,0.80632
0.7109,0.83512
0.648,0.82874
0.64117,0.79633
0.68604,0.83222
0.67102,0.82466
0.63616,0.80477
0.65399,0.76753
0.64695,0.76562
0.65452,0.77649
0.66927,0.74851
0.66444,0.79972
0.69843,0.82393
0.68585,0.74377
0.63906,0.74757
0.68367,0.83718
0.66752,0.7552
0.68,0.83523
0.64575,0.79421
0.70666,0.77752
0.65859,0.78424
0.62065,0.7814
0.69557,0.75283
0.66865,0.82635
0.64789,0.82233
0.69446,0.76654
0.70328,0.792
0.68929,0.76384
0.67269,0.76896
0.67199,0.83635
0.64242,0.8318
0.66424,0.82144
0.64503,0.78632
0.67111,0.82977
0.65466,0.81491
0.66751,0.80826
0.68918,0.77391
0.67813,0.76158
0.64221,0.74606
0.70334,0.78606
0.68897,0.78589
0.65659,0.82048
0.65841,0.81928
0.71346,0.78659
0.70723,0.78441
0.65633,0.76528
0.66365,0.79019
0.69337,0.78904
0.67761,0.79469
0.62504,0.74922
0.69551,0.78193
0.65718,0.80021
0.63179,0.76561
0.67773,0.78364
0.71218,0.81226
0.664,0.75287
0.67601,0.77414
0.66355,0.77693
0.639,0.83457
0.64623,0.7443
0.633,0.75655
0.67814,0.77121
0.66605,0.82794
0.65151,0.79058
0.63656,0.82267
0.70746,0.78875
0.69902,0.76267
0.68826,0.79397
0.69054,0.79843
0.67561,0.83405
0.63744,0.75677
0.69963,0.83341
0.6892,0.75438
0.62743,0.74599
0.66966,0.78089
0.66131,0.79787
0.64031,0.81777
0.68333,0.74766
0.65107,0.7677
0.68983,0.82551
0.67374,0.75667
0.66181,0.8253
0.67521,0.76576
0.69439,0.74812
0.67318,0.81542
0.71406,0.78796
0.64078,0.77562
0.63301,0.78591
0.70643,0.79347
0.71088,0.7841
0.62331,0.81599
0.65491,0.81279
0.64827,0.80493
0.66034,0.79121
0.69183,0.78903
0.64223,0.79681
0.68009,0.74515
0.67293,0.75
0.66,0.79884
0.66726,0.77223
0.64938,0.79204
0.69921,0.81519
0.6828,0.78632
0.65035,0.82931
0.64879,0.81357
0.62093,0.78814
0.64431,0.816
0.65394,0.78153
0.64964,0.7478
0.67106,0.82731
0.71281,0.81049
0.67663,0.81749
0.68482,0.75842
0.67758,0.77138
0.65024,0.75259
0.68537,0.77855
0.70335,0.77057
0.69013,0.7791
0.67734,0.7651
0.62972,0.82458
0.70513,0.7739
0.62302,0.82472
0.64559,0.76858
0.64838,0.8037
0.71161,0.74679
0.65435,0.8017
0.69505,0.79084
0.63315,0.80568
0.70683,0.82293
0.66438,0.74656
0.69951,0.78011
0.68311,0.81477
0.68571,0.81662
0.67067,0.79889
0.71389,0.82324
0.62046,0.83155
0.66978,0.74997
0.68296,0.79505
0.62354,0.75789
0.68038,0.79117
0.22503,0.21006
0.29769,0.22629
0.21969,0.22039
0.28409,0.1662
0.28135,0.16852
0.29966,0.19753
0.25851,0.21906
0.23287,0.16979
0.25577,0.15353
0.2569,0.23163
0.30273,0.17864
0.26982,0.19964
0.28016,0.17923
0.2271,0.17703
0.25812,0.17258
0.29548,0.22039
0.2383,0.18235
0.24621,0.15332
0.25412,0.24293
0.2443,0.20957
0.26491,0.21023
0.24916,0.2413
0.22011,0.1988
0.25426,0.16756
0.21364,0.22258
0.21236,0.21196
0.28411,0.24183
0.28556,0.16285
0.25473,0.23182
0.23522,0.18834
0.28765,0.191
0.28616,0.18248
0.21489,0.18429
0.21864,0.24025
0.26302,0.17184
0.25981,0.17439
0.265,0.15532
0.24909,0.20023
0.23655,0.16726
0.23129,0.24415
0.25545,0.19597
0.30456,0.1596
0.30403,0.24231
0.24614,0.15374
0.30348,0.18019
0.28063,0.19893
0.2713,0.2405
0.24493,0.18144
0.24857,0.17678
0.23851,0.17412
0.26582,0.23052
0.22797,0.16315
0.25008,0.18715
0.21317,0.18535
0.21609,0.21828
0.29729,0.16648
0.29255,0.17405
0.29705,0.22871
0.30328,0.15847
0.24602,0.21022
0.23329,0.1779
0.246,0.1551
0.30147,0.23365
0.24168,0.15864
0.25933,0.22747
0.29777,0.17948
0.26194,0.22475
0.27307,0.2241
0.27215,0.16388
0.21561,0.18285
0.28332,0.15539
0.26199,0.1829
0.30442,0.17399
0.26996,0.23517
0.27067,0.17783
0.22289,0.21595
0.27844,0.22314
0.26101,0.19144
0.28343,0.23152
0.2426,0.24537
0.29519,0.22032
0.29795,0.20432
0.28078,0.20109
0.29855,0.19956
0.28846,0.1666
0.21299,0.18058
0.23569,0.24112
0.28846,0.1752
0.22234,0.22925
0.21348,0.22758
0.24504,0.22826
0.23908,0.22765
0.21468,0.17449
0.21963,0.21627
0.23156,0.20505
0.22548,0.17346
0.28828,0.23702
0.25529,0.19147
0.27619,0.1708
0.23922,0.15331
0.2328,0.21258
0.23989,0.1564
0.23267,0.16123
0.28943,0.17765
0.22533,0.23049
0.24585,0.16095
0.28853,0.16414
0.24699,0.23536
0.2682,0.15618
